  0.603491306      0.498753130      0.260519713     -0.438675076     -0.907991648      0.153532609    
  0.605985045      0.498753130      0.262952656     -0.429957867     -0.909039080      0.155532926    
  0.608478844      0.498753130      0.265416175     -0.421205282     -0.910087287      0.157565981    
  0.610972583      0.498753130      0.267909348     -0.412421763     -0.911136031      0.159631193    
  0.613466382      0.498753130      0.270431280     -0.403611600     -0.912184715      0.161728173    
  0.615960121      0.498753130      0.272981137     -0.394778669     -0.913233221      0.163856313    
  0.618453860      0.498753130      0.275558084     -0.385926813     -0.914281070      0.166015148    
  0.620947659      0.498753130      0.278161258     -0.377059639     -0.915327966      0.168204308    
  0.623441398      0.498753130      0.280789942     -0.368180484     -0.916373909      0.170423210    
  0.625935197      0.498753130      0.283443272     -0.359292895     -0.917418420      0.172671452    
  0.628428936      0.498753130      0.286120534     -0.350399941     -0.918461144      0.174948514    
  0.630922735      0.498753130      0.288820893     -0.341504753     -0.919501901      0.177253976    
  0.633416474      0.498753130      0.291543603     -0.332610399     -0.920540512      0.179587260    
  0.635910273      0.498753130      0.294287801     -0.323719919     -0.921576560      0.181947857    
  0.638404012      0.498753130      0.297052711     -0.314836353     -0.922609866      0.184335262    
  0.640897751      0.498753130      0.299837440     -0.305962771     -0.923640251      0.186748803    
  0.643391550      0.498753130      0.302641094     -0.297102094     -0.924667299      0.189187855    
  0.645885289      0.498753130      0.305462718     -0.288257509     -0.925690770      0.191651791    
  0.648379087      0.498753130      0.308301330     -0.279432088     -0.926710308      0.194139823    
  0.650872827      0.498753130      0.311155856     -0.270629019     -0.927725792      0.196651161    
  0.653366625      0.498753130      0.314025223     -0.261851698     -0.928736806      0.199184865    
  0.655860364      0.498753130      0.316908181     -0.253103465     -0.929743111      0.201739997    
  0.658354163      0.498753130      0.319803447     -0.244388029     -0.930744290      0.204315513    
  0.660847902      0.498753130      0.322709650     -0.235709235     -0.931740046      0.206910193    
  0.663341641      0.498753130      0.325625360     -0.227070823     -0.932729781      0.209522873    
  0.665835440      0.498753130      0.328548849     -0.218477145     -0.933713436      0.212152034    
  0.668329179      0.498753130      0.331478447     -0.209932625     -0.934690177      0.214796200    
  0.670822978      0.498753130      0.334412187     -0.201442093     -0.935660005      0.217453510    
  0.673316717      0.498753130      0.337348044     -0.193010584     -0.936621964      0.220122233    
